Freq		Ohm	Deg
200.0000	3.7387	3.6727
201.3306	3.7396	3.7092
202.6701	3.7404	3.7473
204.0186	3.7415	3.7665
205.3759	3.7419	3.8096
206.7423	3.7434	3.8357
208.1178	3.7437	3.8423
209.5025	3.7445	3.8747
210.8964	3.7449	3.9031
212.2995	3.7456	3.9698
213.7120	3.7471	4.0040
215.1339	3.7479	4.0092
216.5652	3.7486	4.1171
218.0060	3.7520	4.0694
219.4565	3.7505	3.9837
220.9166	3.7505	4.0595
222.3864	3.7505	4.1666
223.8660	3.7528	4.2121
225.3554	3.7532	4.1920
226.8547	3.7539	4.2346
228.3641	3.7547	4.2789
229.8834	3.7558	4.3197
231.4129	3.7569	4.3527
232.9525	3.7581	4.3568
234.5024	3.7584	4.3868
236.0626	3.7596	4.4313
237.6332	3.7603	4.4852
239.2142	3.7622	4.5184
240.8057	3.7630	4.5126
242.4079	3.7638	4.5394
244.0207	3.7645	4.6051
245.6442	3.7664	4.6270
247.2785	3.7668	4.6572
248.9237	3.7687	4.6873
250.5799	3.7691	4.7175
252.2470	3.7710	4.7565
253.9253	3.7717	4.7648
255.6147	3.7729	4.8316
257.3154	3.7748	4.8470
259.0273	3.7756	4.8248
260.7507	3.7759	4.8886
262.4855	3.7778	4.9351
264.2319	3.7786	4.9436
265.9899	3.7798	4.9831
267.7596	3.7809	5.0022
269.5411	3.7817	5.0589
271.3344	3.7836	5.0787
273.1396	3.7840	5.1113
274.9569	3.7859	5.1776
276.7862	3.7874	5.1864
278.6277	3.7886	5.1913
280.4815	3.7893	5.2234
282.3476	3.7905	5.2829
284.2261	3.7920	5.3422
286.1172	3.7940	5.3623
288.0208	3.7951	5.3809
289.9370	3.7967	5.4124
291.8660	3.7978	5.4562
293.8079	3.7998	5.4752
295.7627	3.8005	5.4947
297.7304	3.8021	5.5522
299.7113	3.8036	5.5733
301.7054	3.8048	5.6070
303.7127	3.8063	5.6538
305.7333	3.8079	5.6916
307.7674	3.8095	5.7345
309.8151	3.8114	5.7435
311.8764	3.8122	5.7905
313.9513	3.8145	5.8616
316.0401	3.8165	5.8458
318.1428	3.8172	5.9036
320.2595	3.8200	5.9607
322.3902	3.8215	5.9200
324.5352	3.8219	6.0499
326.6944	3.8266	6.0217
328.8679	3.8251	5.9787
331.0560	3.8274	6.0966
333.2586	3.8286	6.1141
335.4758	3.8302	6.1746
337.7078	3.8321	6.2381
339.9546	3.8345	6.2775
342.2164	3.8365	6.2724
344.4933	3.8376	6.3087
346.7853	3.8396	6.3865
349.0925	3.8420	6.4234
351.4151	3.8440	6.4229
353.7531	3.8452	6.4930
356.1067	3.8483	6.5297
358.4760	3.8495	6.5331
360.8610	3.8515	6.6193
363.2619	3.8543	6.6443
365.6788	3.8559	6.6566
368.1117	3.8579	6.7298
370.5608	3.8607	6.7427
373.0263	3.8619	6.7802
375.5081	3.8647	6.8539
378.0064	3.8671	6.8426
380.5214	3.8683	6.8932
383.0531	3.8711	6.9807
385.6016	3.8739	6.9704
388.1671	3.8751	7.0092
390.7497	3.8779	7.0973
393.3494	3.8807	7.1001
395.9665	3.8823	7.1303
398.6009	3.8848	7.1848
401.2529	3.8868	7.2732
403.9225	3.8908	7.3051
406.6099	3.8925	7.3089
409.3152	3.8953	7.3969
412.0384	3.8986	7.4123
414.7798	3.9006	7.4250
417.5394	3.9030	7.4945
420.3174	3.9059	7.5542
423.1139	3.9088	7.6220
425.9289	3.9125	7.6717
428.7627	3.9157	7.6629
431.6154	3.9178	7.7182
434.4870	3.9215	7.8066
437.3778	3.9252	7.8091
440.2877	3.9277	7.8340
443.2171	3.9310	7.8834
446.1659	3.9339	7.8982
449.1343	3.9364	7.9390
452.1225	3.9393	7.9954
455.1306	3.9422	8.0799
458.1587	3.9464	8.1362
461.2069	3.9497	8.1522
464.2754	3.9530	8.2206
467.3643	3.9572	8.2639
470.4738	3.9606	8.2538
473.6040	3.9631	8.3342
476.7550	3.9678	8.4003
479.9269	3.9711	8.4029
483.1200	3.9745	8.4365
486.3343	3.9775	8.4953
489.5700	3.9813	8.6060
492.8272	3.9864	8.6531
496.1061	3.9902	8.6403
499.4068	3.9932	8.9375
502.7295	4.0057	8.8118
506.0742	4.0035	8.5305
509.4413	4.0056	8.7746
512.8307	4.0104	8.8552
516.2427	4.0134	8.9586
519.6773	4.0199	9.0576
523.1349	4.0246	9.0275
526.6154	4.0285	9.1268
530.1191	4.0351	9.2052
533.6461	4.0403	9.1273
537.1965	4.0429	9.2221
540.7706	4.0500	9.3150
544.3685	4.0544	9.2756
547.9903	4.0588	9.3269
551.6362	4.0636	9.3755
555.3064	4.0681	9.5141
559.0009	4.0761	9.5530
562.7201	4.0805	9.4919
566.4640	4.0850	9.6252
570.2328	4.0926	9.7032
574.0267	4.0984	9.6521
577.8458	4.1029	9.7439
581.6904	4.1106	9.8202
585.5605	4.1165	9.7628
589.4563	4.1210	9.8021
593.3781	4.1270	9.8614
597.3260	4.1320	10.0124
601.3001	4.1416	10.1344
605.3007	4.1494	10.0427
609.3279	4.1545	10.1561
613.3819	4.1652	10.2462
617.4629	4.1726	10.0948
621.5710	4.1773	10.1150
625.7064	4.1848	10.1281
629.8694	4.1890	10.2285
634.0601	4.1989	10.3680
638.2786	4.2070	10.2491
642.5252	4.2117	10.3409
646.8001	4.2222	10.4451
651.1034	4.2298	10.3216
655.4353	4.2351	10.4388
659.7961	4.2462	10.5218
664.1858	4.2539	10.3617
668.6048	4.2588	10.3783
673.0532	4.2666	10.4159
677.5312	4.2719	10.5585
682.0389	4.2837	10.6722
686.5767	4.2921	10.5619
691.1446	4.2990	10.6926
695.7430	4.3114	10.7675
700.3719	4.3204	10.6589
705.0316	4.3284	10.7244
709.7223	4.3395	10.7738
714.4443	4.3491	10.6556
719.1976	4.3557	10.6909
723.9826	4.3664	10.7186
728.7994	4.3735	10.8334
733.6483	4.3879	10.9141
738.5294	4.3977	10.7412
743.4430	4.4055	10.9002
748.3893	4.4212	10.9674
753.3685	4.4317	10.7199
758.3808	4.4385	10.8004
763.4265	4.4523	11.0194
768.5058	4.4677	10.8075
773.6188	4.4742	10.7012
778.7659	4.4865	10.7578
783.9472	4.4957	10.8397
789.1629	4.5115	10.9233
794.4134	4.5246	10.7293
799.6988	4.5339	10.8462
805.0194	4.5527	10.9098
810.3754	4.5661	10.5853
815.7670	4.5745	10.5153
821.1944	4.5874	10.5032
826.6580	4.5970	10.5999
832.1580	4.6152	10.6698
837.6945	4.6295	10.3946
843.2679	4.6393	10.4178
848.8783	4.6572	10.4354
854.5261	4.6706	10.1426
860.2114	4.6800	10.2253
865.9346	4.7000	10.2248
871.6959	4.7131	9.8124
877.4955	4.7208	9.7271
883.3336	4.7346	9.7021
889.2106	4.7448	9.7547
895.1268	4.7642	9.7481
901.0822	4.7782	9.4150
907.0773	4.7887	9.4010
913.1123	4.8071	9.3214
919.1875	4.8196	8.9793
925.3030	4.8295	9.0386
931.4593	4.8502	8.9525
937.6565	4.8629	8.4946
943.8949	4.8718	8.3303
950.1748	4.8851	8.1160
956.4966	4.8922	8.0546
962.8603	4.9102	7.9554
969.2665	4.9212	7.4054
975.7152	4.9251	7.1370
982.2069	4.9342	6.7922
988.7417	4.9329	5.9320
995.3200	4.9134	6.4547
1001.9420	4.9389	7.0848
1008.6080	4.9499	6.4753
1015.3190	4.9553	6.4071
1022.0740	4.9703	6.3267
1028.8740	4.9796	5.8951
1035.7190	4.9843	5.6972
1042.6100	4.9936	5.4892
1049.5470	4.9977	5.3306
1056.5300	5.0084	5.1878
1063.5590	5.0151	4.8034
1070.6350	5.0184	4.6057
1077.7580	5.0259	4.4342
1084.9290	5.0313	4.0690
1092.1470	5.0327	3.8374
1099.4130	5.0381	3.6181
1106.7280	5.0401	3.2739
1114.0910	5.0408	3.0377
1121.5040	5.0429	2.7497
1128.9650	5.0415	2.4446
1136.4770	5.0408	2.2047
1144.0380	5.0394	1.9180
1151.6490	5.0367	1.6039
1159.3120	5.0320	1.3701
1167.0250	5.0293	1.1649
1174.7890	5.0259	0.7856
1182.6050	5.0171	0.4633
1190.4730	5.0097	0.3711
1198.3940	5.0063	0.1567
1206.3670	4.9990	-0.0992
1214.3930	4.9943	-0.4698
1222.4730	4.9810	-0.8003
1230.6060	4.9717	-0.8570
1238.7940	4.9651	-1.2083
1247.0360	4.9498	-1.5480
1255.3330	4.9375	-1.5342
1263.6850	4.9310	-1.8814
1272.0920	4.9121	-2.2140
1280.5560	4.8993	-2.1132
1289.0750	4.8915	-2.3192
1297.6520	4.8769	-2.5044
1306.2860	4.8686	-2.8008
1314.9770	4.8490	-3.1635
1323.7250	4.8327	-3.1002
1332.5320	4.8220	-3.3546
1341.3980	4.8010	-3.6256
1350.3230	4.7844	-3.4166
1359.3070	4.7764	-3.4878
1368.3500	4.7613	-3.6689
1377.4540	4.7510	-3.9975
1386.6190	4.7280	-4.2857
1395.8440	4.7107	-4.0493
1405.1310	4.7011	-4.2791
1414.4800	4.6782	-4.5019
1423.8910	4.6630	-4.2461
1433.3640	4.6533	-4.5314
1442.9010	4.6295	-4.7332
1452.5010	4.6141	-4.4178
1462.1640	4.6044	-4.4836
1471.8920	4.5880	-4.5217
1481.6850	4.5790	-4.7685
1491.5430	4.5554	-4.9949
1501.4670	4.5394	-4.6580
1511.4560	4.5302	-4.8698
1521.5130	4.5071	-5.0811
1531.6350	4.4903	-4.6919
1541.8260	4.4821	-4.7919
1552.0840	4.4613	-4.9700
1562.4100	4.4459	-4.5902
1572.8050	4.4385	-4.5270
1583.2700	4.4243	-4.5131
1593.8030	4.4170	-4.6747
1604.4070	4.3967	-4.8331
1615.0820	4.3828	-4.4554
1625.8270	4.3755	-4.5294
1636.6440	4.3576	-4.6344
1647.5330	4.3450	-4.2681
1658.4950	4.3390	-4.3843
1669.5290	4.3204	-4.4779
1680.6370	4.3089	-4.0383
1691.8180	4.3040	-3.9966
1703.0740	4.2916	-3.9872
1714.4050	4.2852	-4.0079
1725.8120	4.2705	-4.1105
1737.2940	4.2583	-3.7846
1748.8520	4.2530	-3.7771
1760.4880	4.2385	-3.7806
1772.2010	4.2303	-3.4279
1783.9920	4.2255	-3.3701
1795.8610	4.2165	-3.3314
1807.8090	4.2108	-3.3678
1819.8370	4.1984	-3.3862
1831.9450	4.1895	-3.0809
1844.1330	4.1853	-3.0961
1856.4030	4.1731	-3.1312
1868.7540	4.1647	-2.8051
1881.1870	4.1610	-2.7537
1893.7030	4.1513	-2.7693
1906.3020	4.1439	-2.5075
1918.9850	4.1402	-2.4127
1931.7520	4.1329	-2.3307
1944.6050	4.1292	-2.3156
1957.5430	4.1197	-2.2922
1970.5670	4.1138	-2.0248
1983.6770	4.1106	-2.0284
1996.8750	4.1016	-2.0303
2010.1610	4.0953	-1.7987
2023.5350	4.0912	-1.7391
2036.9980	4.0836	-1.6866
2050.5500	4.0778	-1.4392
2064.1930	4.0752	-1.3102
2077.9270	4.0703	-1.2282
2091.7520	4.0672	-1.1886
2105.6690	4.0605	-1.1309
2119.6780	4.0561	-0.9014
2133.7810	4.0539	-0.8406
2147.9770	4.0482	-0.8068
2162.2680	4.0438	-0.6162
2176.6540	4.0412	-0.5144
2191.1360	4.0368	-0.4370
2205.7140	4.0333	-0.2185
2220.3890	4.0329	-0.1708
2235.1620	4.0277	-0.0941
2250.0330	4.0268	-0.0041
2265.0030	4.0216	0.0027
2280.0720	4.0177	0.1899
2295.2420	4.0156	0.2772
2310.5130	4.0112	0.3703
2325.8850	4.0087	0.5518
2341.3600	4.0069	0.6311
2356.9380	4.0035	0.7408
2372.6190	4.0018	0.9217
2388.4040	4.0009	1.0260
2404.2950	3.9992	1.1031
2420.2910	3.9975	1.2252
2436.3940	3.9966	1.3221
2452.6040	3.9949	1.3941
2468.9220	3.9932	1.4903
2485.3480	3.9915	1.6007
2501.8830	3.9902	1.7264
2518.5290	3.9894	1.8364
2535.2850	3.9885	1.9439
2552.1530	3.9881	2.0252
2569.1330	3.9868	2.1274
2586.2260	3.9868	2.2037
2603.4330	3.9851	2.2422
2620.7540	3.9834	2.3596
2638.1910	3.9826	2.4869
2655.7430	3.9821	2.5405
2673.4120	3.9800	2.6248
2691.1990	3.9792	2.7559
2709.1040	3.9783	2.8644
2727.1290	3.9779	2.9631
2745.2730	3.9771	3.0551
2763.5380	3.9766	3.1504
2781.9240	3.9758	3.2607
2800.4330	3.9758	3.3426
2819.0650	3.9745	3.4671
2837.8210	3.9754	3.6131
2856.7010	3.9758	3.6532
2875.7080	3.9749	3.7698
2894.8400	3.9762	3.8359
2914.1000	3.9745	3.8885
2933.4880	3.9745	4.0210
2953.0060	3.9741	4.1300
2972.6530	3.9745	4.2641
2992.4300	3.9754	4.3311
3012.3400	3.9749	4.4116
3032.3810	3.9754	4.5304
3052.5560	3.9758	4.5827
3072.8660	3.9749	4.7050
3093.3100	3.9762	4.8538
3113.8910	3.9771	4.8945
3134.6080	3.9766	4.9640
3155.4630	3.9766	5.1660
3176.4570	3.9796	5.2736
3197.5910	3.9800	5.3019
3218.8650	3.9809	5.3914
3240.2810	3.9813	5.5172
3261.8390	3.9834	5.5941
3283.5410	3.9834	5.6324
3305.3870	3.9838	5.7613
3327.3790	3.9851	5.8543
3349.5160	3.9855	5.9590
3371.8020	3.9872	6.0656
3394.2350	3.9881	6.1306
3416.8180	3.9889	6.2231
3439.5500	3.9898	6.3556
3462.4340	3.9919	6.4493
3485.4710	3.9928	6.5410
3508.6600	3.9949	6.6431
3532.0040	3.9962	6.7090
3555.5030	3.9975	6.8095
3579.1590	3.9992	6.8877
3602.9720	4.0001	6.9904
3626.9430	4.0022	7.1038
3651.0740	4.0039	7.1583
3675.3660	4.0048	7.2610
3699.8190	4.0069	7.3901
3724.4340	4.0091	7.4430
3749.2140	4.0099	7.5715
3774.1580	4.0134	7.6997
3799.2680	4.0156	7.6932
3824.5460	4.0160	7.7742
3849.9910	4.0181	7.8778
3875.6060	4.0190	7.9848
3901.3910	4.0216	8.1149
3927.3480	4.0238	8.1798
3953.4780	4.0255	8.2820
3979.7810	4.0281	8.4120
4006.2600	4.0312	8.4471
4032.9140	4.0320	8.5347
4059.7460	4.0351	8.6746
4086.7560	4.0377	8.7206
4113.9460	4.0394	8.7951
4141.3170	4.0416	8.8868
4168.8700	4.0434	9.0159
4196.6070	4.0469	9.1418
4224.5280	4.0500	9.1385
4252.6350	4.0504	9.2531
4280.9280	4.0544	9.4184
4309.4100	4.0574	9.4442
4338.0820	4.0592	9.5870
4366.9440	4.0641	9.7187
4395.9980	4.0676	9.6804
4425.2460	4.0685	9.7462
4454.6880	4.0716	9.8414
4484.3260	4.0729	9.9691
4514.1610	4.0774	10.1299
4544.1950	4.0814	10.0899
4574.4280	4.0818	10.1201
4604.8630	4.0841	10.3198
4635.5000	4.0885	10.3904
4666.3410	4.0903	10.4365
4697.3870	4.0935	10.5044
4728.6400	4.0948	10.6153
4760.1010	4.0989	10.7502
4791.7710	4.1020	10.7409
4823.6520	4.1029	10.8397
4855.7440	4.1065	10.9919
